   8.0000000000000000       (1.50834900125573783E-014,-5.64048807660810777E-015)
   8.0000000000000000       (-1.27758914558739892E-014,4.71594985285150860E-015)
   8.0000000000000000       (-1.67477143264704874E-015,7.28528348759027772E-015)
   8.0000000000000000        (1.82354131794681970E-015,4.72261119099925979E-015)
   8.0000000000000000       (3.66595642731226724E-015,-1.72417635724286804E-015)
   8.0000000000000000       (-3.48387985127374111E-015,1.27603483335292369E-014)
   8.0000000000000000        (1.15507603482001293E-014,1.47798440153223969E-016)
   8.0000000000000000        (7.14983627858600855E-016,4.91898188847983404E-015)
   8.0000000000000000       (9.98645610650328340E-015,-1.40439049278739962E-014)
   8.0000000000000000      (-1.93400850889702288E-015,-5.02597963247808401E-015)
   8.0000000000000000        (7.38076266770804112E-015,3.82263665166249196E-015)
   8.0000000000000000       (-1.47259981986280748E-014,2.86406315330722802E-015)
